Name,10k_1x_MLAB,10k_1x_MLAB2,10k_1x_NEB,10k_2x_MLAB,1k_1x_MLAB,IVT_DAY1,IVT_DAY2,MicrobeExpress_Bead,MicrobeExpress_RNASE
ydfZ,1688.3712107853464,1387.7106359600075,1562.9822346477677,976.4039560263396,625.3177688321272,1511.1940142367068,514.3214528691065,951.7745454468769,492.4620653343888
ydgA,175.86848011334322,196.30481467166928,196.41638863022766,233.63449517107156,109.89680072516907,231.56753835469397,189.88756521788667,211.14023069722217,174.9752466819106
ydgC,52.33370141469265,104.63446957639314,31.270705457669326,179.43728250321715,144.26974238055504,53.53592724171738,87.10294681238696,196.47345973867667,145.63775487606003
ydgD,60.30912545974935,101.17149897422541,57.47806592591403,123.99668585559004,211.0561578890333,64.75481061817193,76.61614236039487,121.70275279075324,65.00001832233738
ydgH,667.312384631338,219.93315729256685,646.1068228883381,608.0226987352094,383.36942068844564,478.4522849081439,1126.6664887685963,421.88287999660076,839.678564116202
ydgI,49.359154002311804,107.70726223894812,32.623361978040634,131.0804938008147,114.37482487619296,46.449376901612624,66.39166497814463,146.67611608750175,145.15662327283474
ydgJ,77.82068779012292,150.00961789945922,73.29069751009983,81.70225463848034,156.85204207247364,56.66443972207155,65.23818658949338,212.44934879128203,58.96637645107633
ydgK,41.59670008599764,204.26633494660953,33.63571679480398,127.69316555405283,127.2755622003894,59.31416856601317,72.44109972990323,214.68728587158057,92.14167227561596
ydgU,202.75453671861277,512.6668790489945,77.66580440466892,444.20423973492666,0.0,163.7036533992148,104.06776494154374,158.49959777237783,115.27511340013231
ydhB,49.9497424452655,244.85646817179534,50.713443850901086,145.26747314198758,350.01709710063244,77.69033030768256,94.35555514825722,187.49273605728584,115.831102693059
ydhC,34.40389373477315,129.19438344610762,62.55355252102984,88.00165895301903,258.9187038867283,52.70981321132878,65.7910037185549,135.4831545315045,130.25517145336735
ydhF,201.61701949170845,232.17437474339027,180.2185706713796,205.77108164191458,319.9786576298176,275.37625754886,184.23929676929797,260.5731031382384,238.06816897853412
ydhI,43.72963536180829,112.59734899054904,6.954219928039643,94.63733290704089,75.354748851669,88.53103363333688,44.064296172236396,127.95888765308703,51.071252772210514
ydhJ,45.61897986397873,103.1798661995202,50.58425008262868,100.32739217583638,57.98401129170634,66.70988296339381,72.18679735825728,112.93250284170202,214.02477348066523
ydhK,62.640041513052275,123.16730648692172,36.229827590826496,112.51136141440668,281.99874344053904,51.51091140169859,94.65007768373371,134.11706319206007,99.64167775272242
ydhL,50.52412745614925,187.08138897755114,76.68476266482048,51.15697724153154,621.8785211035504,41.01652422806895,59.90859655758942,157.17876779094135,30.259717267534732
ydhP,66.25824648205067,184.51697709832328,60.27956468179918,130.90792743771945,372.88179569128073,72.83875489404369,76.87860866091508,216.68385182642598,132.27080319630565
ydhQ,290.16787368216217,366.7436604144065,352.76138106133703,275.56190991558435,387.6671685723946,401.7788703018678,221.86426347971715,267.15021040605507,140.58611681973179
ydhR,130.73446085519433,275.9271688459134,100.76516955371494,143.45696323619316,279.30860341168346,177.34858565562865,129.7011731946419,96.08390649273232,119.79570608249044
ydhS,46.66456141861451,134.33176087402364,61.31358063812959,96.66753617321096,162.93326537420282,58.37711686068354,88.72157362231071,168.32558529783054,118.39939217452843
ydhT,50.098671183692325,125.21588475278088,38.68659062674206,118.53561693599426,119.2487907499791,55.26706311706176,65.50847214140217,179.2299674687241,96.77154353701144
ydhU,87.99226042688137,163.10903182257087,72.25509709901621,102.53648046193791,300.24799740107477,78.88910459856812,96.49670505639993,222.0876467514573,60.27744479319896
ydhV,152.90442334697676,248.48176301812023,188.1566216597592,201.59629983019082,72.183614627526,173.20594683365024,134.1595747978667,222.37425735967702,205.3903233049433
ydhW,97.29506447976405,239.24454355619744,101.41973171674017,227.3643432956957,236.2311571143591,185.15382118608062,95.64631293491975,323.88870995410025,180.6510457682629
ydhX,73.48212882613457,209.78526174655025,120.3059257655707,217.56165184062914,314.6217653047742,93.97526423850479,132.09871769935734,238.81553745075766,163.09102366700333
ydhY,143.58524641908963,308.0585478875627,202.51392725452123,155.77778854762698,286.8682663905471,225.74970519251877,127.00534272054288,156.60366956935894,129.33978034608148
ydiB,36.85747524872134,142.8220305397596,30.890933676888892,78.16294835148467,151.54760044637436,38.86130216164917,42.268795425452616,138.63382734800444,99.5195183160312
ydiE,39.58443034313688,134.57505575036106,62.5925068392891,71.80553369795976,166.10003234603374,34.62090640384686,53.5056437450364,141.57646363522292,114.37452657669377
ydiF,33.70223269679514,139.86649452570498,24.87026866808789,72.32930877262785,49.55525777060616,48.70732122889825,55.86529269239997,154.32855572573632,102.92420839297527
ydiH,129.04638532642835,221.128446190896,143.5227730519028,71.13074427127911,222.73223385068147,87.12068147280887,88.3408439893072,77.29301372850526,278.1240831241288
ydiJ,63.88317522840654,141.88630534042798,82.96012435990275,122.97800659462804,108.07749307822789,93.8902984717469,103.0765581758061,196.22772141615724,142.59497589878978
ydiK,82.78102482736276,221.7486432607838,69.66013360307544,171.26020841056624,338.1098232553227,85.32239430108767,112.17514212126186,363.68513576911437,284.1484938124555
ydiL,33.19165068344312,63.6755005029031,57.708337638144094,125.07653982155591,39.30568832659085,69.57494103661007,77.03427512203581,166.2691858984748,163.22568578085964
ydiM,69.97425495808564,151.53607033262003,74.15545134788609,143.22118906050406,80.8435515458029,95.1779648372347,108.23722770562505,149.45490193241773,159.10811948314557
ydiN,48.13575881105968,127.9217581193187,44.04613940994144,104.45672601516885,52.396294563753585,55.59184942036608,51.930079912366836,201.42135562095356,127.02115576080931
ydiO,33.916659634915014,113.73920923163486,37.257444547195895,116.75841756359796,27.68333872433896,35.72208027165369,47.043609476312206,155.05993636238702,104.76826712668277
ydiP,75.0778382201888,168.75100462225316,53.688369776136085,133.9467457617872,57.34822169420955,83.65212178093009,125.26046095874055,155.5161440862384,145.61066955806186
ydiQ,65.75107944910637,94.68270074779502,82.22796909683998,132.96667279954653,231.78445298044176,88.2846068284775,137.79185731032052,189.26716675172176,157.090595711945
ydiR,63.72139027993084,143.74971998516196,65.16248489280916,156.53795809677774,154.87103335420605,53.22785990533634,108.09075099639551,227.05897295364954,136.8201425819462
ydiS,39.82210430122252,157.2829931026713,33.85734748686277,134.46900916599532,88.00984039469844,39.29561995093827,52.97545637526759,236.09067993769304,122.11119570641921
ydiT,12.455509065298731,93.64875073962898,32.93497269491223,99.152732083689,169.218645198245,31.92954757918265,36.96811114711773,159.75753108803164,64.10707837048174
ydiU,31.18072114180211,107.98306035179615,39.42599893962975,98.23170633705871,71.90501609034148,40.643109042900676,62.50546707581131,170.24643643818035,138.2579387231232
ydiV,29.998284874248885,191.42200151183286,31.93194682643973,95.48854115409108,382.3371500859292,39.65558437020268,74.14474508072202,125.86732764277065,162.7413365648927
ydiY,160.3517908431146,153.47119686427493,172.5418469728189,248.1543215584969,193.2800376390211,139.35690436968292,309.8483767042899,198.8031845577124,222.121018903417
ydiZ,250.72859796725055,147.0159135322518,140.17771664226302,178.19351399918375,227.9508897515878,159.72424781766887,168.9851463931516,165.21722104566305,81.99982293411473
ydjA,128.2973631674792,177.51501770634465,131.12547022829457,279.0832423718237,46.21913943541809,109.15984428693831,112.8584250817979,390.26697458748225,172.28617491867598
ydjE,50.4342025612096,173.92047157228293,46.08513956727374,135.71705630000204,49.749343021434576,56.398770939667415,74.90433092326579,151.03530472055138,108.27717605244216
ydjF,116.11053603201402,189.3741556458568,131.73619779361525,138.62663119837373,89.07688691189668,116.02490167118481,102.33935712436164,113.7758421427104,165.39472792192896
ydjG,170.40783624615122,154.14703332753044,186.34792844379214,199.19871274135733,32.50887483225125,137.8209007921936,241.91959191125443,186.8011739291514,277.61208502325445
ydjH,59.50874545486078,120.34214019095717,55.34400026064882,131.5372104166669,201.84307728125623,68.0575630379612,74.80161071193287,195.05927995897414,108.52641214094736
ydjI,111.77023120934732,191.12573090017398,77.36985095268358,143.16291502525877,102.11282275265847,120.18661535254286,170.40870756301865,280.577742771095,191.50543032602627
ydjJ,45.63170695355131,136.4600025145298,59.59546661033398,89.28572795381925,207.72050022124682,64.32678020600694,56.942299999477115,187.92728490668105,131.3407542044611
ydjK,34.19594109010276,98.83545078059306,33.54025310583323,93.44194045574866,97.98457560308636,46.34812083324152,56.70278537056122,183.0402359781977,124.29664401405573
ydjL,81.21774839509554,94.39119851708051,79.959000857843,122.21439358428786,97.124564874873,91.0248109681868,118.19582680264794,156.24302658775096,128.11913717730584
ydjM,42.49617847266896,167.95098355996356,44.5037716503163,74.74144195002425,0.0,50.69916281683964,59.27339592728187,162.70122275562758,88.35808184477148
ydjO,31.065989837815973,134.16894882084767,36.98429743135137,41.2907145583278,268.139992515627,58.1577582338291,52.538405353427784,165.59659468755893,71.61681485493294
ydjX,45.575997743751316,202.15890876962771,80.45646111190308,97.43497067901252,89.70803434722498,89.92269437968922,72.00458987547387,238.49247962983904,79.0388435760401
ydjY,82.54452409445759,182.21875143914644,99.86947033088492,156.30104284009735,58.32609985389929,176.8863333875394,79.93250459691983,177.0068025270188,142.8187245665356
ydjZ,51.91720663802483,165.92230639518448,62.46520004571767,96.97591936137312,90.08815313683188,73.28218770435174,71.28828584452897,109.9572303755173,115.5193403353021
yeaC,49.85819158504193,136.53877030913952,152.94189175073265,148.7380712234596,56.07245047989183,248.41320779795697,118.26679182576333,239.78144278385363,108.30793621660781
yeaD,260.44481405180574,233.24847302861502,247.45530800719706,264.36352522808687,269.543754185401,312.19287006372247,177.60486553428373,281.4487207901602,158.84519863441963
yeaE,92.00254968173287,152.91834155861181,71.88569006024018,109.18301836828293,137.26273550223817,83.23483484155066,98.36129587406147,163.07229571980707,150.6665955843835
yeaG,60.09468866976687,162.86506175140914,67.14685686073832,113.89190100180389,189.20467560508206,68.92795264667417,101.45522613211325,170.29491667636876,153.0746273290129
yeaH,116.74211946227419,141.74332004470898,90.06635536864114,194.1790970322844,216.58202348522084,134.4428320877643,203.45003122278192,137.3910064802621,189.07273272638523
yeaK,82.25336175197275,226.637980956632,50.27838916723304,162.3577383589974,63.27620279848905,92.57411396099509,67.31065899503741,143.45681187268457,97.77799797332652
yeaL,77.67146307719842,125.40004461455878,105.697919890607,191.8074959376534,119.85956696540637,102.5625950046642,208.7914869899546,158.44050023405853,171.7521823814052
yeaO,37.62382219447995,180.9548893601991,106.75876634500227,128.90257413200396,212.60804140292322,66.1980163510249,77.43745341610466,149.31451571756094,55.15317925609779
yeaQ,120.84307147030792,255.73602009206803,129.6235873133092,159.2177847242659,0.0,163.43436805818553,110.3613128286954,253.2386478464966,74.30383815550698
yeaR,52.39539143600664,141.97790945466144,37.19783263592038,204.05632262823198,177.17336783576934,85.0634789403423,86.8497405716533,102.73122077839304,131.60575446515108
yeaV,59.775326876516615,195.1907390934652,61.97659954021844,149.13422791198235,230.25186226623634,69.9546058507554,97.47704814435538,174.55782119814089,202.20976842284622
yeaW,56.87107102680398,95.38405408666758,63.7895140177014,152.544961857206,357.18150955691095,73.47454896772433,119.9400825440149,143.82370908975025,111.12520931772755
yeaX,49.38777938238016,164.14109912245786,30.63978187497694,124.54191759831544,217.890228766971,63.76904708058617,59.99887008689447,176.49351346151255,132.99597710605326
yeaY,70.7548505627279,56.283320032149206,93.21582167288534,127.39893428116247,81.09791270008412,77.85685223863445,53.28294624593752,149.64867521636017,62.985371239247556
yebB,40.733828998962025,169.7600137785595,52.72895984823922,104.07990033297504,126.93017397189446,63.406577434169265,76.08280654403742,152.71685954519327,103.80495286280572
yebC,273.90036453845175,347.74377805009124,296.8412530248595,211.13982781160914,435.5452184205633,439.8675126324152,287.5520783431621,283.23870991937514,253.18521870271974
yebE,86.47071593634661,115.30802591069188,66.27977451491267,132.91980475758015,63.782412420876966,57.699908965634016,83.62711568958822,100.58320434393572,85.40837947373439
yebF,118.05776627930204,236.90450187104938,212.36668250837025,200.19931565908027,357.3244393326441,125.8602865943171,177.24436851357817,207.18901669591878,177.75616225986792
yebG,292.1605490518009,281.41660016074604,239.76525270797848,198.69991045147077,438.36709567613036,340.0243266860855,143.1842135744741,195.71886185409318,201.43434764249926
yebK,92.9973525904718,170.24365824112004,80.67094950431964,118.96879777687705,158.35633428631522,86.78647429984586,64.02800015683603,163.02382000764305,92.81634130665825
yebO,58.53697578015394,334.8443099362354,172.39764740878485,190.52877929806905,664.4001293841351,93.46763789944407,115.65195045510976,345.43372986734664,68.44459858132856
yebQ,31.55440100397731,143.04319763629186,49.280568329213956,84.96418751929612,102.12613342498496,40.97405450055598,67.8636953330591,114.66419227492253,97.02741531823362
yebS,50.52816325193616,112.38298920534724,61.29218720455034,92.41536117354939,61.59672227561327,58.270416200296424,57.960564993365416,168.93045136409586,88.61101006692414
yebT,80.21482741060267,117.12520878381376,103.50474544566598,134.0819158914475,141.41582708349335,96.5428979494012,131.71800178558027,140.4773390279484,160.43985031316822
yebV,88.18809797964673,199.57731170282506,105.47233557526792,180.88175249816683,425.21608280584644,86.92527123369955,84.98755290246002,223.1478162730664,90.46907633934435
yebW,19.07249825623868,166.19651693760437,116.95856992255734,46.79863141508821,132.880025876827,81.00234971587071,94.38262623348037,53.93389090865635,60.33931717038176
yebY,156.46898271520004,115.59701845683395,69.47611385710364,85.03600254987502,0.0,50.66790748376034,67.41505104165569,217.35763554165263,53.592815879008874
yebZ,103.00608278231583,202.97576620789442,70.7181634463493,98.44641668473423,303.9345196687837,110.78399430148356,78.47479188759247,207.58061105737153,195.0961970775435
yecA,546.8292411824392,420.82447404435266,484.3193898570146,412.5720485773322,626.3317976464494,568.4104746048266,250.66505377713057,432.0264311653502,251.32051750299115
yecD,44.05124484938985,50.052722617533895,74.12315367743841,116.37376868872535,101.24192447758249,53.82957360646588,61.744810703354425,171.87096301654967,146.38109638112041
yecE,61.120574963388975,126.71211638537571,62.55189213050799,154.26549954595308,158.8719430263602,69.42187288629773,121.27929684372307,235.9431334360895,241.73993561016758
yecF,76.61626469323754,30.121280237895025,81.49186719007787,142.3631038915172,0.0,93.59096937263844,159.47266649728337,100.2656714797116,41.49904082404763
yecH,332.3652714992839,236.49911436784765,210.0246858058889,177.19176474720425,63.782412420876966,560.0658385574982,330.7379916463368,274.29235947830944,195.24722332147408
yecJ,73.06840302300246,43.70275034516019,73.57813048863372,163.31038225548775,253.1048111939562,77.92535530811332,54.94575423920922,115.20572615862649,42.54200613576312
yecM,49.9003727961968,96.86820446875964,89.98938428486395,104.276703336467,368.97056920718956,37.899957476871656,55.255228533439286,79.90206060541682,117.409837722357
yecN,61.328605027493616,159.73406186762512,41.0997031921358,123.49729058138476,364.01073755348966,52.343799272621574,61.92810815035018,128.88098606743853,148.02372516153355
yecR,118.77994721145988,245.3454973080859,61.254550608438684,183.1193267698108,326.78643400819675,109.70628187003551,100.30718336620275,380.67624588437866,297.7940429503418
yecT,103.35664757079176,174.68725598089043,95.91739382853656,203.24628309416102,86.08669161099958,128.4117354556583,143.53531683308168,222.3532189608409,217.46685503399195
yecU,7.807098742560124,109.28536526990516,23.278956538776768,44.176842386399734,0.0,43.28845122095692,21.509655568766433,151.48502046983384,0.0
yedA,81.058410633361,95.5087417966643,47.27321651951595,150.2881081264508,112.190562564409,56.25154805313597,73.39187011545945,131.7101254018746,179.48372705297473
yedD,116.8236152419323,141.53454821927576,71.3269477522665,203.12024645168057,0.0,184.7061168734496,195.17430608205316,150.9702287960733,123.21071903275012
yedE,78.00155862459465,118.48078203027738,102.4968981931216,100.38307327196772,96.25538192868663,91.91218872258975,83.49003388490338,200.70920596853207,78.85735369412036
yedF,48.86693312290278,46.46110934130442,32.5756167462498,170.88965897042195,136.28720602751488,60.174916591536515,89.4402351883902,256.82805194598257,200.9925054156153
yedI,81.21041062910457,142.42394556929528,61.4914397722002,121.863701582412,291.81495878832595,101.5118209619953,98.3764168246605,223.59148051767897,131.85061990211213
yedJ,53.4575943317347,98.5920137097049,34.43512888577245,98.7464673396544,153.95754722280645,52.56472443732264,48.98667633228721,160.20756757595953,108.56729430141773
yedK,49.57332654468671,103.20421830388639,84.58368842221012,221.9702998279746,263.1382037094475,60.22305069037353,89.21034942584758,306.8116279749317,324.37279667526025
yedL,41.67160939759319,190.90537963275264,87.98718104265782,126.74927042804042,183.3744357100213,54.75917409829823,55.65473171326354,102.85963480436604,106.6294798951224
yedP,53.89409607145802,121.4679384593423,36.69288468158662,133.98656214755385,273.5765238640556,65.44859270776618,113.33213445544672,133.92827532359624,176.72692017593815
yedR,29.449400338739093,109.55998447185178,80.49367062199164,117.6905639992007,0.0,52.544406565618154,97.62968495174141,76.79579782778235,190.86535169530106
yedX,41.5558288503445,155.85852659327477,37.48811672560983,142.9794230732466,0.0,49.577720156144906,59.38970724686851,88.43818136574706,99.82156558924503
yeeA,86.9695318422275,94.7956367260241,117.69721723111003,97.0239472142235,140.935642176442,67.44050448410624,108.29480283571824,206.21910210642866,98.13079766781802
yeeD,65.00180140557214,218.6022188317628,74.69686229723283,123.04148010459511,201.41814448697986,133.97692667008957,54.94575423920922,339.01302856869705,217.65761543314457
yeeE,67.23338526887879,182.12495044690422,83.39317981223553,98.83747893785385,127.68528265557997,72.83095333274706,78.2887873615782,112.97524052739995,145.80832332339685
yeeJ,85.70458589195165,149.4532311506939,83.27695560217006,160.07325064282705,175.92662010110476,84.46977304394757,134.06556660709953,194.97593118652878,186.52187700224886
yeeN,348.21048683435555,333.9807223030202,313.38605313094683,210.8412198692607,284.6634863972194,212.0623126418645,196.34819668474873,243.97590340508745,187.14118828138635
yeeO,67.62186959215101,167.3022750439653,90.14365281113551,118.07221432413186,200.96891504874858,96.11367028836385,86.97911602312307,178.8423077054507,183.64082846407942
yeeR,63.3012857976141,150.58798064138443,50.9783333309377,123.2210391045516,189.72459271963402,62.277394504498346,81.73358707737681,234.49255560844944,133.8860661506429
yeeS,60.90060985555458,144.9839306752707,84.1896222384486,129.6618672538537,99.88297247117197,63.9100619674886,117.86155726392835,193.1898527658103,244.86290866538172
yeeT,76.40670387608927,118.93326445283721,44.23526043190531,108.13795581782297,0.0,85.37014098179856,112.57412594781314,99.1217454537468,267.9367500651724
yeeW,35.25505628323016,220.11704789230978,40.14724658456732,93.91603213400204,0.0,63.36256082179089,54.31858185831503,124.22575312587222,73.59872624777678
yeeX,409.6366966815064,210.50667438983453,441.37959731908876,733.2933091239138,483.2000940975527,634.1992658994203,302.99119141175663,377.11697227559193,212.73498200206234
yeeY,47.73348315864482,139.06800754995888,44.00974342631969,120.2175136474268,185.1747457380299,68.28357841227574,75.06013128536303,163.0443891063528,140.37533970499982
yeeZ,200.99730580845704,271.2626657787705,150.74746831586418,169.3558356786182,17.008643312233858,183.8401363339428,119.15977763923755,252.1584510015102,176.47571905983895
yefM,126.39599922553144,200.02412657977163,231.634855241995,312.19501407840744,546.7063921789454,220.88918545994912,141.87989689110708,281.7770627064495,221.6301287395401
yegD,33.83148249443668,91.93752733365271,30.04757553534349,83.29191602307604,113.13953422771966,45.97916081433015,68.1310060432681,157.44527672289416,131.6334443482664
yegH,69.65987356252298,128.71427753172472,71.96783470352895,143.67602038886207,115.96802258341266,93.1873390967296,96.14164231494085,167.52193388294776,100.64740014670643
yegI,49.415386359158965,126.03713658864973,49.80285853447393,100.68374445002428,193.93522420728897,48.09683126326068,78.52280560096146,159.74783976818838,126.82038669906697
yegJ,45.16457318017412,185.20186509907046,22.74233124194133,115.05958749818456,759.3144335818686,57.71638367077315,72.00264736499642,257.7619721348771,203.22852784503846
yegL,69.77328350069614,216.92456080415877,42.452351651623815,133.12765433499627,193.28003763902112,53.394519355939806,98.67677388883205,172.58845090770032,204.35133739114363
yegP,46.37311151746354,162.81773101564877,63.92974701114521,173.63866048461858,45.96930624928069,47.00881480211488,71.72808138405343,213.79199999827742,186.93261632453888
yegQ,83.67739572415447,151.04179965106363,77.29485249863224,164.62693731948573,329.6829540697311,91.05262292874383,116.96566697503967,213.42750537044122,140.15828765831063
yegR,47.039611220797994,203.79816670391827,66.08149077847104,150.12229855636537,100.28681198251094,100.84591835105846,89.75922360197052,302.37868757413804,203.9064505898567
yegS,53.50855359838332,73.26373891196342,78.0582211006083,83.45160533255424,86.46060350385544,57.78960458250265,56.529137264597196,218.40657537486362,75.50519927708667
yegT,55.90139270993227,158.75982871865884,55.07804760103775,86.14047627419741,200.63012357740638,62.55412024715418,73.177792333728,133.83997073241346,78.74426760431574
yegU,52.86804135055156,91.60016191747928,30.88573198886064,103.80690387308528,393.4835393128729,47.106837488583885,53.71297997462225,191.17206875597086,218.1624534199519
yegV,34.7252235918111,108.89146825131888,40.9478291415005,111.6901005599488,40.936952071370314,47.01260060718667,59.42640380349658,146.4398457679578,131.74298674300837
yegW,55.72747842392692,112.4633643420403,39.34673430503286,90.53560307850412,309.09281521228195,60.48973597498513,53.95631780453503,209.91825354235496,89.81273895431995
yegX,109.54460536916575,115.33388552628075,83.26277330508636,111.21855776168601,123.04787744198488,63.195279200378124,65.0545264654232,226.91181732370333,182.62449284086898
yehA,43.82554480361632,162.74767809696,103.97146709562941,107.42509608423303,88.74074771600273,69.83778725580065,83.24834050417451,147.03964295759562,181.26593918716458
yehB,47.87205329922554,93.04771234310454,49.463325770915986,87.69392327934342,171.73176742098272,51.19204185684519,61.510439859004755,163.5997796434627,87.04874040916886
yehC,55.70608924652354,146.68435949183254,41.394511189716525,115.65096903392794,168.31469944398089,80.3416453951866,80.76435058602044,166.16774960905076,45.389575901302095
yehD,309.8361438811879,297.2084194743958,296.5709053335598,458.27960969727815,340.6427182698769,446.16596212773294,586.4928021555371,345.99421097518456,593.2528626089681
yehE,100.454105629005,140.6928149409658,44.32082186407535,130.12710245676632,90.47150697996734,55.330472472608925,88.77303052786446,291.8003824237335,129.37791982674426
yehF,47.15061798756721,158.3078648866642,53.190299422328664,115.64750487430433,516.4442605714644,64.2425635332229,85.67025986481747,174.82985936104708,125.33548693323478
yehI,52.518533752155534,149.51043181665742,44.23193971571044,112.76912291468535,82.51509451641117,63.58474347630701,66.46005190309295,201.66198021007096,127.69741092178158
yehK,143.182927457302,41.29243900536906,78.17483549609973,174.49560277600511,200.57362396502188,145.52448977241346,205.40281347365982,278.53729105386947,185.9626829379493
yehL,53.834032190175435,144.69416643203704,56.50223868071144,150.02960406214893,182.73749013143814,72.64180088217829,90.1749035181477,198.1608837163383,228.80363417298992
yehM,30.16750270361169,119.64291410282318,26.354739721805938,89.16746871149633,138.75472175769727,38.7019726709777,55.64540306228914,153.4480024047787,66.81406243783985
yehP,56.39238395153719,154.60502100997405,59.73396627063163,123.42645354422667,235.60785590825265,44.51647897886329,80.36325141259438,191.7468748776655,128.65797616954083
yehQ,40.95013707515287,93.59330724325615,38.48661307871587,102.90412899454735,91.95729920841883,45.5578726905012,67.91197235209684,186.82048344480452,78.44330887472418
yehR,65.12970735088024,119.4949327619415,46.079233235305956,84.47600682124775,91.11773202982424,69.74291842234243,68.5498349913553,182.91493985347645,49.0293501799264
yehS,59.26433300244049,134.29870169762114,64.00724557440097,81.11429049861742,0.0,70.18784039552675,42.31285943878286,165.67863121712816,33.407755794305864
yehW,27.656007369392803,130.7775870984428,21.296110992065387,59.594903426346846,29.62571068729258,39.373645025423635,53.72538317731245,95.23689401669061,106.53499209725344
yehX,33.689273344108955,77.67927245816374,38.151623216328595,91.60179758097456,50.915841630473516,48.71678719244836,45.613178589643155,155.99187310427837,121.43058062052772
yehY,34.75524171436983,131.43920051995966,64.75892106564376,158.91877145804744,111.261203013965,51.202188516103384,72.10998868231168,180.4449940097163,169.77694810356275
yeiB,40.7516396410551,82.9115550589727,42.460977548535666,105.31404236019694,110.15960694451981,61.87204979438423,61.365122819053326,101.87956298955663,111.09415073795135
yeiE,80.33411664442671,179.13325141477748,80.50771103200768,81.11082318689225,0.0,139.281864304867,99.95617788963013,167.72444208717232,81.94727449193078
yeiG,57.16461234303769,157.05035787119326,86.47701262367814,151.93133626607315,449.60123450797386,85.752316477262,61.3938916600437,201.48574913955798,141.71815016575408
yeiH,30.269237124725965,173.1973613678964,35.971530461109815,114.18661927303705,196.81430118442034,75.17078460884977,71.82954637133122,201.998931827686,139.4828872141601
yeiI,38.09939461426087,93.09176657545036,43.51176862688716,96.11468337482756,141.7386942686155,52.11664803509712,66.05404455238802,166.06798995250972,110.51167896211031
yeiL,31.091770742245696,185.26298782682593,60.452981150964305,74.92977265849515,305.3824594696534,50.203918127327135,45.89017832060641,204.24834531122326,134.40030266879063
yeiP,91.58115136217027,146.61454304276458,66.51565723056243,86.78536020383251,0.0,90.5476245980472,92.57538326133277,177.8164481117107,191.01870885414596
yeiQ,37.11325508579809,97.69011835845937,57.06359349779699,110.76384740052163,208.6950099660596,48.44192202172375,50.99128376787357,171.05063386046547,106.5528655559505
yeiR,43.29676956901714,131.7519904022669,41.88561187154373,81.23822844964477,95.6413073788226,66.75643995882245,50.27490720269639,106.41580559658465,97.75609920558334
yeiS,62.03959810142543,157.07776999058538,101.29255963935242,228.06294881978866,0.0,87.42439571292016,47.678735130152525,271.21042285495764,84.29492667384676
yeiW,9.754281017175119,53.15520041981475,47.12847573781767,91.18483225700528,70.03559010919824,62.681407552901,75.401839593541,361.85561765942214,70.52124584478682
yejA,31.50099821145799,144.8497515572328,44.60902192269562,98.70965385650705,105.4254750758297,30.291491182491413,55.206493888758125,135.503329225054,108.60630518690152
yejB,48.238779771581605,119.40199272384758,45.65651786545844,88.13391533338624,103.68282567046667,44.347198063846335,52.794541766564976,150.97267623432882,60.95369009924804
yejE,64.4125594865887,191.69838894091632,59.97167438917619,123.87713264537614,133.0354411117707,89.24376676861449,95.7741500038282,248.35723198706248,124.71284198259929
yejF,1935.7071608647177,461.58730741915775,1895.977308623086,1870.8775764629336,945.9052106190433,1688.5468237068603,3491.232490112471,912.9510374834553,2309.743522174915
yejG,108.74609670234727,166.97666218833112,58.52127248139447,110.93745271129308,0.0,130.75281053788723,61.71186535029278,147.932957920886,39.0932993270014
yejK,113.61245591991234,109.67709461621934,93.19896528560271,160.45245056601672,168.31469944398089,122.65189160737602,94.12941999274668,223.62385380153773,131.2283657010435
yejL,56.66823712280648,326.9744236350447,74.69686229723283,79.42041747582668,61.5444330376883,58.865277581791844,68.8454441910635,303.32744661409737,164.5703921567678
yejM,83.09971661565572,120.7481048718854,65.43620826950534,116.57634816472655,177.4751964010773,83.93623707923558,91.78057624086408,167.17012280667979,84.93438934507195
yfaA,37.61447693901048,137.0973012604014,50.864313296938256,131.29226503815073,131.41669344265947,59.15404310858088,92.00336457266089,163.34811517019088,84.56238336457307
yfaE,30.346652053433708,76.96430060785676,110.4152860143157,215.18544485428976,750.3813225985525,113.52299367914291,84.91047865732826,229.87621402412185,163.4194254672464
yfaL,72.98654416178647,141.7954451646512,85.08635393569686,159.86141319138704,64.24127869728615,82.28520406834207,111.78721563326391,180.18612680411672,116.70338219126104
yfaP,41.260064705854425,188.6214339221467,37.120498264535925,122.35037286816541,55.819871874126555,67.72142757554033,73.63511217011971,235.13153543409805,168.68443235000058
yfaQ,75.62523631043196,186.20427783426018,53.68973885352425,137.84583974234116,160.03587116510946,71.71548978433499,92.38621011904107,214.95107067595404,156.87894978181646
yfaT,55.80574235787689,168.79864075623263,34.556566413251474,84.41890528899059,476.32378506616453,40.21148142502002,92.13298617157726,91.27273846080305,108.07041881262404
yfaU,48.21029128358163,147.3399843726325,77.21432997215159,179.66579516495523,158.66271746486805,91.5440350712633,89.23063507407447,231.60523729218315,129.03930604492422
yfaV,47.07952882417565,149.29297327212507,23.210382868352468,113.25385113624756,359.9503584682049,51.23377876486195,75.18458794622478,212.29526228762808,108.70711275291546
yfaX,62.91594306576182,92.86673444992779,82.79340762348089,96.09658431723298,247.63541987160406,43.969999113235815,83.96357748283066,160.11900617873675,82.37091436446237
